heart_rate,timestamp,date
44,05:20,2024-12-27
45,05:22,2024-12-27
47,05:24,2024-12-27
44,05:26,2024-12-27
45,05:28,2024-12-27
47,05:30,2024-12-27
46,05:32,2024-12-27
44,05:34,2024-12-27
47,05:36,2024-12-27
49,05:38,2024-12-27
45,05:40,2024-12-27
45,05:42,2024-12-27
44,05:44,2024-12-27
46,05:46,2024-12-27
45,05:48,2024-12-27
45,05:50,2024-12-27
46,05:52,2024-12-27
45,05:54,2024-12-27
45,05:56,2024-12-27
46,05:58,2024-12-27
46,06:00,2024-12-27
46,06:02,2024-12-27
46,06:04,2024-12-27
46,06:06,2024-12-27
52,06:08,2024-12-27
42,06:10,2024-12-27
42,06:12,2024-12-27
43,06:14,2024-12-27
43,06:16,2024-12-27
44,06:18,2024-12-27
44,06:20,2024-12-27
45,06:22,2024-12-27
44,06:24,2024-12-27
45,06:26,2024-12-27
44,06:28,2024-12-27
45,06:30,2024-12-27
46,06:32,2024-12-27
47,06:34,2024-12-27
42,06:36,2024-12-27
49,06:38,2024-12-27
45,06:40,2024-12-27
43,06:42,2024-12-27
44,06:44,2024-12-27
42,06:46,2024-12-27
43,06:48,2024-12-27
46,06:50,2024-12-27
44,06:52,2024-12-27
46,06:54,2024-12-27
44,06:56,2024-12-27
51,06:58,2024-12-27
49,07:00,2024-12-27
45,07:02,2024-12-27
46,07:04,2024-12-27
46,07:06,2024-12-27
47,07:08,2024-12-27
48,07:10,2024-12-27
49,07:12,2024-12-27
46,07:14,2024-12-27
48,07:16,2024-12-27
49,07:18,2024-12-27
51,07:20,2024-12-27
48,07:22,2024-12-27
48,07:24,2024-12-27
49,07:26,2024-12-27
53,07:28,2024-12-27
48,07:30,2024-12-27
45,07:32,2024-12-27
44,07:34,2024-12-27
45,07:36,2024-12-27
46,07:38,2024-12-27
46,07:40,2024-12-27
52,07:42,2024-12-27
46,07:44,2024-12-27
47,07:46,2024-12-27
47,07:48,2024-12-27
47,07:50,2024-12-27
48,07:52,2024-12-27
47,07:54,2024-12-27
52,01:18,2024-12-28
53,01:20,2024-12-28
54,01:22,2024-12-28
54,01:24,2024-12-28
55,01:26,2024-12-28
53,01:28,2024-12-28
55,01:30,2024-12-28
55,01:32,2024-12-28
55,01:34,2024-12-28
55,01:36,2024-12-28
55,01:38,2024-12-28
56,01:40,2024-12-28
56,01:42,2024-12-28
56,01:44,2024-12-28
56,01:46,2024-12-28
56,01:48,2024-12-28
55,01:50,2024-12-28
55,01:52,2024-12-28
56,01:54,2024-12-28
71,01:56,2024-12-28
53,01:58,2024-12-28
51,02:00,2024-12-28
51,02:02,2024-12-28
51,02:04,2024-12-28
51,02:06,2024-12-28
50,02:08,2024-12-28
49,02:10,2024-12-28
51,02:12,2024-12-28
50,02:14,2024-12-28
50,02:16,2024-12-28
50,02:18,2024-12-28
49,02:20,2024-12-28
50,02:22,2024-12-28
49,02:24,2024-12-28
49,02:26,2024-12-28
54,02:28,2024-12-28
48,02:30,2024-12-28
49,02:32,2024-12-28
50,02:34,2024-12-28
51,02:36,2024-12-28
48,02:38,2024-12-28
48,02:40,2024-12-28
48,02:42,2024-12-28
47,02:44,2024-12-28
46,02:46,2024-12-28
47,02:48,2024-12-28
47,02:50,2024-12-28
47,02:52,2024-12-28
48,02:54,2024-12-28
47,02:56,2024-12-28
48,02:58,2024-12-28
47,03:00,2024-12-28
49,03:02,2024-12-28
60,03:04,2024-12-28
49,03:06,2024-12-28
49,03:08,2024-12-28
49,03:10,2024-12-28
48,03:12,2024-12-28
48,03:14,2024-12-28
49,03:16,2024-12-28
48,03:18,2024-12-28
49,03:20,2024-12-28
49,03:22,2024-12-28
49,03:24,2024-12-28
49,03:26,2024-12-28
49,03:28,2024-12-28
49,03:30,2024-12-28
49,03:32,2024-12-28
49,03:34,2024-12-28
49,03:36,2024-12-28
49,03:38,2024-12-28
48,03:40,2024-12-28
48,03:42,2024-12-28
48,03:44,2024-12-28
48,03:46,2024-12-28
48,03:48,2024-12-28
50,03:50,2024-12-28
53,03:52,2024-12-28
54,03:54,2024-12-28
48,03:56,2024-12-28
48,03:58,2024-12-28
47,04:00,2024-12-28
48,04:02,2024-12-28
50,04:04,2024-12-28
51,04:06,2024-12-28
49,04:08,2024-12-28
50,04:10,2024-12-28
49,04:12,2024-12-28
49,04:14,2024-12-28
48,04:16,2024-12-28
49,04:18,2024-12-28
52,04:20,2024-12-28
48,04:22,2024-12-28
49,04:24,2024-12-28
48,04:26,2024-12-28
49,04:28,2024-12-28
49,04:30,2024-12-28
45,04:32,2024-12-28
51,04:34,2024-12-28
42,04:36,2024-12-28
42,04:38,2024-12-28
43,04:40,2024-12-28
42,04:42,2024-12-28
42,04:44,2024-12-28
43,04:46,2024-12-28
44,04:48,2024-12-28
43,04:50,2024-12-28
49,04:52,2024-12-28
47,04:54,2024-12-28
44,04:56,2024-12-28
46,04:58,2024-12-28
46,05:00,2024-12-28
45,05:02,2024-12-28
45,05:04,2024-12-28
45,05:06,2024-12-28
44,05:08,2024-12-28
42,05:10,2024-12-28
43,05:12,2024-12-28
42,05:14,2024-12-28
43,05:16,2024-12-28
45,05:18,2024-12-28
43,05:20,2024-12-28
44,05:22,2024-12-28
44,05:24,2024-12-28
47,05:26,2024-12-28
46,05:28,2024-12-28
49,05:30,2024-12-28
46,05:32,2024-12-28
46,05:34,2024-12-28
47,05:36,2024-12-28
46,05:38,2024-12-28
46,05:40,2024-12-28
45,05:42,2024-12-28
50,05:44,2024-12-28
45,05:46,2024-12-28
44,05:48,2024-12-28
45,05:50,2024-12-28
43,05:52,2024-12-28
43,05:54,2024-12-28
44,05:56,2024-12-28
46,05:58,2024-12-28
43,06:00,2024-12-28
46,06:02,2024-12-28
44,06:04,2024-12-28
45,06:06,2024-12-28
44,06:08,2024-12-28
44,06:10,2024-12-28
44,06:12,2024-12-28
44,06:14,2024-12-28
45,06:16,2024-12-28
45,06:18,2024-12-28
44,06:20,2024-12-28
45,06:22,2024-12-28
44,06:24,2024-12-28
45,06:26,2024-12-28
53,06:28,2024-12-28
52,06:30,2024-12-28
46,06:32,2024-12-28
48,06:34,2024-12-28
45,06:36,2024-12-28
45,06:38,2024-12-28
43,06:40,2024-12-28
44,06:42,2024-12-28
43,06:44,2024-12-28
43,06:46,2024-12-28
44,06:48,2024-12-28
43,06:50,2024-12-28
44,06:52,2024-12-28
47,06:54,2024-12-28
53,06:56,2024-12-28
47,06:58,2024-12-28
44,07:00,2024-12-28
45,07:02,2024-12-28
47,07:04,2024-12-28
45,07:06,2024-12-28
49,07:08,2024-12-28
46,07:10,2024-12-28
47,07:12,2024-12-28
47,07:14,2024-12-28
48,07:16,2024-12-28
47,07:18,2024-12-28
49,07:20,2024-12-28
45,07:22,2024-12-28
43,07:24,2024-12-28
44,07:26,2024-12-28
44,07:28,2024-12-28
45,07:30,2024-12-28
46,07:32,2024-12-28
45,07:34,2024-12-28
46,07:36,2024-12-28
51,07:38,2024-12-28
47,07:40,2024-12-28
47,07:42,2024-12-28
47,07:44,2024-12-28
48,07:46,2024-12-28
47,07:48,2024-12-28
48,07:50,2024-12-28
47,07:52,2024-12-28
47,07:54,2024-12-28
48,07:56,2024-12-28
49,07:58,2024-12-28
50,08:00,2024-12-28
55,08:02,2024-12-28
47,08:04,2024-12-28
47,08:06,2024-12-28
46,08:08,2024-12-28
50,08:10,2024-12-28
49,08:12,2024-12-28
52,08:14,2024-12-28
50,08:16,2024-12-28
49,08:18,2024-12-28
48,08:20,2024-12-28
48,08:22,2024-12-28
49,08:24,2024-12-28
49,08:26,2024-12-28
49,08:28,2024-12-28
51,08:30,2024-12-28
48,08:32,2024-12-28
50,08:34,2024-12-28
49,08:36,2024-12-28
48,08:38,2024-12-28
48,08:40,2024-12-28
49,08:42,2024-12-28
49,08:44,2024-12-28
49,08:46,2024-12-28
60,08:48,2024-12-28
57,08:50,2024-12-28
59,02:32,2024-12-29
59,02:34,2024-12-29
60,02:36,2024-12-29
60,02:38,2024-12-29
60,02:40,2024-12-29
61,02:42,2024-12-29
61,02:44,2024-12-29
60,02:46,2024-12-29
60,02:48,2024-12-29
61,02:50,2024-12-29
60,02:52,2024-12-29
60,02:54,2024-12-29
60,02:56,2024-12-29
60,02:58,2024-12-29
60,03:00,2024-12-29
74,03:02,2024-12-29
66,03:04,2024-12-29
62,03:06,2024-12-29
60,03:08,2024-12-29
58,03:10,2024-12-29
59,03:12,2024-12-29
59,03:14,2024-12-29
60,03:16,2024-12-29
61,03:18,2024-12-29
62,03:20,2024-12-29
61,03:22,2024-12-29
59,03:24,2024-12-29
60,03:26,2024-12-29
58,03:28,2024-12-29
56,03:30,2024-12-29
57,03:32,2024-12-29
56,03:34,2024-12-29
57,03:36,2024-12-29
56,03:38,2024-12-29
57,03:40,2024-12-29
56,03:42,2024-12-29
57,03:44,2024-12-29
61,03:46,2024-12-29
54,03:48,2024-12-29
